epoch,0,1,2,3,4
0,0.019092373461199727,0.01977391737877863,0.01865490401506844,0.018408209702063076,0.018833996802678686
1,0.017948652902967554,0.017069754543668013,0.016736926760669874,0.017602264035757504,0.017773946490178386
2,0.016113935081625848,0.017555594077986434,0.016309813886387914,0.016464444637269246,0.016572658010691833
3,0.01639293083173716,0.016366643761466015,0.01679208331597779,0.016463298258417164,0.016190500080177195
4,0.016461339418689765,0.0156812289404034,0.01602087654391678,0.015926066413026466,0.01572548880739863
5,0.01552552356487892,0.016032261791946882,0.016068477546834176,0.01604053029885987,0.016556308228307358
6,0.016554494886540202,0.015553892840935269,0.015614972491838689,0.015700153943374096,0.01575119127274683
7,0.016503079629263517,0.0156245650663043,0.017366016201239627,0.01539660066466697,0.015249721216909611
8,0.015945364299418556,0.01522222716221317,0.01616729637967013,0.015687192881568102,0.016315684518795028
9,0.01533860123543973,0.016212072928719744,0.01535516155104726,0.015252072763517218,0.017227831710501712
10,0.01565448672077767,0.015888358363931217,0.01598506638360336,0.015314116782626747,0.015223211774241033
11,0.0160908931837141,0.015591379405617058,0.015572005420210809,0.015715385134389304,0.01537716202346895
12,0.015197596874727999,0.015105077432007088,0.015207605347917135,0.015407562728092255,0.015468127976148858
13,0.016029156370861424,0.015043940503888227,0.015360630163383309,0.015891015125310846,0.016695100049118384
14,0.01531343735394355,0.016074073296626985,0.01502589641829478,0.01566927010225433,0.01535775089248042
15,0.016905064964804966,0.015754188917252707,0.015184228405184219,0.015321143538062146,0.014946447329226899
16,0.015612052977490604,0.014709310412006795,0.015313397442510087,0.015945710175245095,0.015357674616201872
17,0.015395887068799529,0.01684588884859398,0.014899849093843802,0.01586791272181202,0.014664935715580406
18,0.015868997573207772,0.015817715695149642,0.01504013130102611,0.015449086406776296,0.015231584616642403
19,0.01729365900066439,0.015832977170661042,0.015910863131452162,0.016027354206420683,0.014908543123914555
20,0.015068047921867512,0.015310542554905833,0.015578357735985848,0.015048674663724193,0.015177596082972861
21,0.015318279169448544,0.016466997849635297,0.01654933944563007,0.014906529337018316,0.014554349410593623
22,0.014960569106856423,0.015989958735935225,0.014712282462465802,0.015255970694612321,0.015529745481488685
23,0.015108059759149218,0.015352068930928489,0.015067527375487978,0.014833594404033116,0.015236090944009134
24,0.014875033765460758,0.015185073173592247,0.014656899908600321,0.014952581233786259,0.01565356270257766
25,0.01487573175029143,0.01490651908680118,0.01531555393629287,0.01565436866515339,0.015448321071941573
26,0.015365237863420726,0.014948440649720427,0.01518483455404,0.015582114277480033,0.014820360061131065
27,0.014654218506511347,0.014581321402524685,0.015162993610986924,0.015423263083026693,0.014936304292664309
28,0.014910016930292522,0.014848940755008627,0.014713866420484292,0.014656814027932317,0.0144812339583618
29,0.015402834006923247,0.015130695078901872,0.014705228984825007,0.014711555950745261,0.015187444311529708
30,0.014815466020429045,0.015281698195490235,0.014216642307057551,0.014566722081055205,0.014912572809330248
31,0.014949599525350932,0.015770860008600535,0.014364930281931112,0.014844893306382672,0.015011348012720777
32,0.01569442580272541,0.014857515211835171,0.015356499629387062,0.015343645182233814,0.01601753997548173
33,0.014948714680081618,0.014480267733154204,0.015483682804870728,0.014614467173261092,0.014314066819685434
34,0.016586824845845283,0.014605675807671472,0.015469895577667845,0.014657599345707498,0.014359210663605891
35,0.016094317620068164,0.015098417569491452,0.015023125895308952,0.014542888814684437,0.014433027967428631
36,0.014277623527058258,0.015386401608438908,0.015020283653371607,0.014341187327107558,0.014193911849550645
37,0.0172758689677214,0.015471445237747655,0.014671337585920484,0.014765110389285845,0.015278949294092056
38,0.01411400717165866,0.01584658303280988,0.014187058121469602,0.01489670151159884,0.016272189359946128
39,0.01477572352953966,0.015481064237648424,0.014206217897134124,0.01454673669275038,0.01428104359055809
40,0.014373325231390004,0.014166004005204099,0.014982226303168315,0.014634395862990502,0.01573381401955355
41,0.014569809611887283,0.014252696319622008,0.014752580565119874,0.015040091631870353,0.013790762690281781
42,0.01577309465159713,0.015269485539192018,0.015523122042616959,0.015279026915795992,0.014000769962105671
43,0.014971713380699173,0.01386951585232387,0.014343975434909442,0.015788955024703115,0.014230819030029776
44,0.014011676971152855,0.013948653767345127,0.014320990336268324,0.016375725383948977,0.014482617110848254
45,0.016421433891518327,0.014845825998325747,0.015819417558776565,0.014922658352206151,0.01644482586830435
46,0.014507105623240306,0.014381501275935765,0.014441368216124514,0.015567823474002271,0.014723415019431
47,0.015168316129167858,0.014301528481129172,0.015316018547540002,0.01432779421669556,0.013909207004386916
48,0.014257665141043077,0.014207185347869586,0.014436475222741314,0.014103032783255254,0.014020748939142522
49,0.015193456976859407,0.013686772302385289,0.014707205031737322,0.014602127483984765,0.014016009677383787
50,0.014318015321539108,0.013911140784331288,0.014612901817806348,0.014103654446398729,0.013785541662568016
51,0.015295207432516956,0.01431096783740315,0.013919216653683763,0.014164130191745113,0.01616348137607178
52,0.014306285555928364,0.013991984568474947,0.014343112579544305,0.015527292598634114,0.014031453742827889
53,0.014087635167274367,0.0141757671447977,0.014227154202053758,0.015754808698004698,0.014157567835875228
54,0.013746363090435806,0.013534227107270697,0.013922629123362923,0.01429848988036167,0.013656009362233016
55,0.01539838970731284,0.01362551765869342,0.01416936987758684,0.01431242692347782,0.015041739748787029
56,0.014659160920891525,0.014505747879007387,0.014281557650266504,0.013746858506828009,0.014140072198101015
57,0.014102139191214818,0.013397139677203757,0.013809047086887368,0.01502002207034061,0.013742795671091521
58,0.014179542749463434,0.013758089506294736,0.014892996328766887,0.014130183470997718,0.013765145721126788
59,0.014512371385327197,0.014147512879279255,0.014349193056794341,0.014856018075684358,0.013444278560328125
